CODIGO ESTACION,NOMBRE ESTACION,COD_REGION,REGION,COMUNA,LAT,LONG,UTM_ESTE,UTM_NORTE,ALTITUD
3820009,RIO HUASCO EN EL MAITEN,3,DE ATACAMA,ALTO DEL CARMEN,284230,703226,349520,6823355,701
3822001,QUEBRADA TOTORAL ALTO,3,DE ATACAMA,VALLENAR,283535,702841,355468,6836206,2145
3823002,VALLENAR DMC,3,DE ATACAMA,VALLENAR,283537,704526,328159,6835730,535
3823003,VALLENAR DGA,3,DE ATACAMA,VALLENAR,283509,704419,329988,6836664,420
3823004,LA COMPA—IA (VALLENAR),3,DE ATACAMA,VALLENAR,283435,704828,323193,6837610,430
3825004,FREIRINA,3,DE ATACAMA,FREIRINA,283042,710439,296671,6844341,100
3826002,HUASCO,3,DE ATACAMA,HUASCO,282801,711317,282496,6849014,15
3826003,HUASCO BAJO,3,DE ATACAMA,HUASCO,282809,711103,286156,6848880,50
3940001,DOMEYKO,3,DE ATACAMA,VALLENAR,285716,705340,315393,6795593,780
4000001,PLAYA LOS CHOROS,4,DE COQUIMBO,LA HIGUERA,291445,712739,260845,6762267,18
4120001,EL TRAPICHE,4,DE COQUIMBO,LA HIGUERA,292223,710703,294474,6748816,300
4120024,PUEBLO LOS CHOROS,4,DE COQUIMBO,COQUIMBO,291724,711805,276441,6757686,215
4300001,CERRO OLIVARES,4,DE COQUIMBO,VICUGNA,301524,695608,409987,6652410,3566
4300004,GLACIAR TAPADO EN LOS CORRALES,4,DE COQUIMBO,VICUGNA,300919,695259,414969,6663682,4065
4301001,RIO LA LAGUNA ANTES JUNTA RIO DEL TORO,4,DE COQUIMBO,VICUGNA,295849,700536,394512,6682909,0
4301005,LA LAGUNA EMBALSE,4,DE COQUIMBO,VICUGNA,301208,700229,399759,6658338,3160
4302001,RIO TORO ANTES JUNTA RIO LA LAGUNA,4,DE COQUIMBO,VICUGNA,295822,700531,394645,6683722,2165
4302014,JUNTAS,4,DE COQUIMBO,VICUGNA,295836,700539,394439,6683290,2150
4302016,EL INDIO,4,DE COQUIMBO,VICUGNA,294729,695929,404176,6703870,3800
4304002,RIO INCAGUAZ ANTES JUNTA RIO TURBIO,4,DE COQUIMBO,VICUGNA,295922,701459,379454,6681730,0
4306002,HUANTA,4,DE COQUIMBO,VICUGNA,295046,702323,365759,6697444,1240
4308001,RIO TURBIO EN VARILLAR,4,DE COQUIMBO,VICUGNA,295650,703214,351660,6686060,890
4308003,RIVADAVIA,4,DE COQUIMBO,VICUGNA,295840,703341,349359,6682656,820
4308010,POZO CALVARIO,4,DE COQUIMBO,VICUGNA,295131,703010,354847,6695933,1031
4311001,ESTERO DERECHO EN ALCOHUAZ,4,DE COQUIMBO,PAIHUANO,301327,702948,355969,6655437,1645
4311003,PISCO ELQUI,4,DE COQUIMBO,PAIHUANO,300724,702938,356078,6666608,1250
4311004,LOS NICHOS,4,DE COQUIMBO,PAIHUANO,300922,702949,355854,6662977,1330
4311005,LA ORTIGA,4,DE COQUIMBO,PAIHUANO,301235,702925,356572,6657051,1560
4313003,COCHIGUAZ,4,DE COQUIMBO,PAIHUANO,300833,702424,364531,6664585,1560
4314002,RIO CLARO EN RIVADAVIA,4,DE COQUIMBO,VICUGNA,295857,703320,349931,6682121,820
4314003,MONTE GRANDE,4,DE COQUIMBO,PAIHUANO,300517,702958,355511,6670498,1120
4314008,PAIHUANO,4,DE COQUIMBO,PAIHUANO,300131,703103,353662,6677457,914
4320001,RIO ELQUI EN ALGARROBAL,4,DE COQUIMBO,VICUGNA,300002,703513,346933,6680103,760
4320003,VICU—A (INIA),4,DE COQUIMBO,VICUGNA,300218,704147,336432,6675762,730
4321001,PUCLARO EMBALSE,4,DE COQUIMBO,VICUGNA,295947,705120,321006,6680117,460
4323007,ALMENDRAL,4,DE COQUIMBO,VICUGNA,295944,705158,319985,6680244,370
4324001,VI—ITAS ALTAS,4,DE COQUIMBO,VICUGNA,294842,704753,326240,6700727,1038
4330003,ANDACOLLO,4,DE COQUIMBO,ANDACOLLO,301360,710449,299811,6653528,1058
4331004,MOLINO YACO,4,DE COQUIMBO,VICUGNA,295707,701648,376477,6685802,1550
4331017,P. PUNTA DE PIEDRA C - 12 (METEOROL?ÙGICA Y POZO),4,DE COQUIMBO,LA SERENA,295738,710648,296077,6683695,196
4334001,FUNDO SAN ANTONIO,4,DE COQUIMBO,LA SERENA,295013,710616,296668,6697375,260
4334006,LAMBERT,4,DE COQUIMBO,LA SERENA,295041,710713,295162,6696533,200
4335002,LA SERENA (ESCUELA AGRICOLA),4,DE COQUIMBO,LA SERENA,295432,711524,282122,6689159,15
4400002,PAN DE AZUCAR,4,DE COQUIMBO,COQUIMBO,300008,711533,282075,6678770,100
4400050,PAN DE AZUCAR INIA,4,DE COQUIMBO,COQUIMBO,300431,711419,284226,6670760,136
4400051,LAS CARDAS,4,DE COQUIMBO,COQUIMBO,301505,711525,282845,6651202,287
4400054,CULEBRON-PE—UELAS,4,DE COQUIMBO,COQUIMBO,295847,711704,279596,6681265,72
4410001,CERRILLOS POBRES,4,DE COQUIMBO,COQUIMBO,301747,712317,270322,6645906,150
4410005,POZO TONGOY GUANAQUEROS,4,DE COQUIMBO,COQUIMBO,301538,712833,261801,6649747,18
4501003,PABELLON,4,DE COQUIMBO,RIO HURTADO,302441,703324,350473,6634601,1920
4501004,LAS BREAS,4,DE COQUIMBO,RIO HURTADO,302210,703647,344987,6639123,1600
4502003,ESTANCIA CHACAY,4,DE COQUIMBO,RIO HURTADO,302643,704241,335663,6630579,1380
4502004,LA CORTADERA,4,DE COQUIMBO,RIO HURTADO,302101,704612,329869,6641022,920
4502005,HURTADO,4,DE COQUIMBO,RIO HURTADO,301643,704042,338582,6649150,1100
4503002,SAMO ALTO,4,DE COQUIMBO,RIO HURTADO,302434,705619,313772,6634199,600
4503003,PICHASCA,4,DE COQUIMBO,RIO HURTADO,302341,705217,320211,6636002,725
4505001,POZO LAS DAMAS,4,DE COQUIMBO,ANDACOLLO,302212,710743,295443,6638292,496
4506006,BOCATOMA CANAL ALIMENTADOR,4,DE COQUIMBO,OVALLE,302850,710400,301612,6626098,450
4506007,RECOLETA EMBALSE,4,DE COQUIMBO,OVALLE,302943,710548,298768,6624450,350
4506014,RIO HURTADO ENTRADA EMB. RECOLETA,4,DE COQUIMBO,RIO HURTADO,302816,710330,302402,6627209,491
4511002,RIO GRANDE EN LAS RAMADAS,4,DE COQUIMBO,MONTEPATRIA,310056,703505,348720,6567581,1380
4511003,LAS RAMADAS,4,DE COQUIMBO,MONTEPATRIA,310116,703521,348312,6566974,1380
4511004,CERRO VEGA NEGRA,4,DE COQUIMBO,MONTEPATRIA,305403,702905,358098,6580438,3529
4512002,TASCADERO,4,DE COQUIMBO,MONTEPATRIA,310107,703959,340936,6567129,1230
4513001,RIO GRANDE EN CUYANO,4,DE COQUIMBO,MONTEPATRIA,305541,704619,330689,6577018,870
4513003,TULAHUEN,4,DE COQUIMBO,MONTEPATRIA,305753,704609,331020,6572959,1020
4513004,CAREN,4,DE COQUIMBO,MONTEPATRIA,305114,704622,330489,6585239,740
4515004,EL MAITEN (Mostazal),4,DE COQUIMBO,MONTEPATRIA,304740,703449,348805,6592110,1350
4515005,PEDREGAL,4,DE COQUIMBO,MONTEPATRIA,305114,704228,336698,6585291,880
4515007,RAMADILLA,4,DE COQUIMBO,MONTEPATRIA,305336,703904,342182,6581001,1250
4520005,LOS MOLLES BOCATOMA,4,DE COQUIMBO,MONTEPATRIA,304438,702503,364304,6597872,2600
4522003,RAPEL,4,DE COQUIMBO,MONTEPATRIA,304505,704423,333484,6596671,870
4523004,PUNTILLA SAN JUAN,4,DE COQUIMBO,RIO HURTADO,304209,705504,316326,6601747,430
4524001,MONTE PATRIA,4,DE COQUIMBO,MONTEPATRIA,304129,705739,312181,6602908,445
4530001,RIO COGOTI EN FRAGUITA,4,DE COQUIMBO,COMBARBALA,310655,705313,320067,6556092,1024
4531002,RIO COGOTI ENTRADA EMBALSE COGOTI,4,DE COQUIMBO,COMBARBALA,310209,710232,305097,6564637,670
4531003,COGOTI 18,4,DE COQUIMBO,COMBARBALA,310528,705718,313519,6558646,840
4532006,COMBARBALA,4,DE COQUIMBO,COMBARBALA,311118,705956,309530,6547812,870
4533002,RIO PAMA EN VALLE HERMOSO,4,DE COQUIMBO,COMBARBALA,311600,705950,309832,6539119,1036
4533006,LLANOS DE CHINGAY,4,DE COQUIMBO,COMBARBALA,311249,710330,303926,6544890,876
4533009,EMBALSE VALLE HERMOSO (LM),4,DE COQUIMBO,COMBARBALA,311753,705619,315560,6535711,1635
4535001,COGOTI EMBALSE,4,DE COQUIMBO,COMBARBALA,310039,710519,300608,6567327,740
4537003,EL TOME,4,DE COQUIMBO,MONTEPATRIA,304824,705833,310977,6590149,420
4540005,SOTAQUI,4,DE COQUIMBO,OVALLE,303748,710725,296466,6609493,280
4540006,PALOMA EMBALSE,4,DE COQUIMBO,MONTEPATRIA,304143,710210,304995,6602384,320
4551004,OVALLE (ESCUELA AGRICOLA),4,DE COQUIMBO,OVALLE,303310,710951,292404,6617916,340
4551005,OVALLE DGA,4,DE COQUIMBO,OVALLE,303615,711230,288294,6612196,220
4552002,LA TORRE,4,DE COQUIMBO,OVALLE,303654,712200,273129,6610680,120
4554003,LA PLACILLA,4,DE COQUIMBO,PUNITAQUI,305349,711858,278631,6579522,600
4555001,PUNITAQUI,4,DE COQUIMBO,PUNITAQUI,304959,711527,284077,6586719,280
4557001,SALALA,4,DE COQUIMBO,OVALLE,304017,713120,258353,6604101,60
4610001,PE—A BLANCA,4,DE COQUIMBO,OVALLE,305405,713315,255886,6578532,360
4703002,RIO CHOAPA EN CUNCUMEN,4,DE COQUIMBO,SALAMANCA,315809,703524,349754,6461883,1220
4703003,CUNCUMEN,4,DE COQUIMBO,SALAMANCA,315347,703725,346469,6469914,1100
4704001,RIO CUNCUMEN ANTES JUNTA CHOAPA (CHACAY),4,DE COQUIMBO,SALAMANCA,315239,703659,347109,6472007,1122
4710001,LA TRANQUILLA,4,DE COQUIMBO,SALAMANCA,315356,704046,341195,6469550,1000
4711001,RIO CHOAPA EN SALAMANCA,4,DE COQUIMBO,SALAMANCA,314856,705557,317085,6478373,562
4711003,COIRON,4,DE COQUIMBO,SALAMANCA,315411,704626,332248,6468923,840
4711004,SALAMANCA,4,DE COQUIMBO,SALAMANCA,314635,705801,313736,6482674,510
4712001,RIO CHALINGA EN LA PALMILLA,4,DE COQUIMBO,SALAMANCA,314158,704259,337333,6491611,1429
4713004,SAN AGUSTIN,4,DE COQUIMBO,SALAMANCA,314404,704957,326406,6487532,1050
4715002,MAL PASO,4,DE COQUIMBO,SALAMANCA,314512,710560,301085,6484933,375
4716005,LIMAHUIDA,4,DE COQUIMBO,ILLAPEL,314504,710953,294965,6485124,300
4721001,RIO ILLAPEL EN LAS BURRAS,4,DE COQUIMBO,ILLAPEL,313038,704858,327529,6512365,1168
4721002,LAS BURRAS,4,DE COQUIMBO,ILLAPEL,313045,704901,327474,6512155,1150
4721004,EL ENCANTO,4,DE COQUIMBO,ILLAPEL,312623,703351,351356,6520605,3540
4722001,SANTA VIRGINIA,4,DE COQUIMBO,ILLAPEL,313301,705007,325786,6507898,980
4723001,RIO ILLAPEL EN HUINTIL,4,DE COQUIMBO,ILLAPEL,313356,705756,313459,6506063,661
4723002,HUINTIL,4,DE COQUIMBO,ILLAPEL,313424,705953,310378,6505125,650
4726001,RIO ILLAPEL EN EL PERAL,4,DE COQUIMBO,ILLAPEL,314007,711520,286157,6494086,206
4726003,ILLAPEL DGA,4,DE COQUIMBO,ILLAPEL,313836,711055,293094,6497017,290
4726004,ILLAPEL DOS,4,DE COQUIMBO,ILLAPEL,313842,711127,292238,6496775,290
4730004,MINCHA NORTE,4,DE COQUIMBO,CANELA,313514,712700,267509,6502706,50
4732001,LA CANELA,4,DE COQUIMBO,CANELA,312350,712723,266445,6523752,290
4734001,POZO CANELA,4,DE COQUIMBO,CANELA,312359,712735,266132,6523480,277
4810001,ESTERO PUPIO EN EL ROMERO,4,DE COQUIMBO,LOS VILOS,315704,710430,303871,6463101,612
4810003,CAIMANES,4,DE COQUIMBO,LOS VILOS,315542,710810,298044,6465524,450
4820001,LOS VILOS,4,DE COQUIMBO,LOS VILOS,315453,713036,262657,6466271,10
4900002,CULIMO EMBALSE,4,DE COQUIMBO,LOS VILOS,320422,711403,289116,6449316,380
4900003,QUELON,4,DE COQUIMBO,LOS VILOS,320839,710947,296000,6441528,890
4900004,EL NARANJO,4,DE COQUIMBO,LOS VILOS,320210,710916,296559,6453532,701
4900006,POZO TILAMA,4,DE COQUIMBO,LOS VILOS,320447,710938,296079,6448685,500
4901002,INFIERNILLO,4,DE COQUIMBO,LOS VILOS,320339,711826,282179,6450439,300
4902002,LOS CONDORES,4,DE COQUIMBO,LOS VILOS,320631,711845,281813,6445187,190
4902003,QUILIMARI,4,DE COQUIMBO,LOS VILOS,320660,712931,264892,6443916,25
4902004,QUEBRADA EL MANZANO,4,DE COQUIMBO,LOS VILOS,321022,712220,276314,6437892,300
4902005,QUEBRADA SECA,4,DE COQUIMBO,LOS VILOS,320407,712422,272860,6449372,140
4902013,RUTA QUILIMARÕ,4,DE COQUIMBO,LOS VILOS,320707,712743,267724,6443762,24
5000001,QUEBRADA EL MANZANO,5,DE VALPARAISO,LA LIGUA,321312,712406,273654,6432594,380
5100001,RIO SOBRANTE EN PI—ADERO,5,DE VALPARAISO,PETORCA,321346,704260,338253,6432848,1300
5100003,NACIMIENTO DEL SOBRANTE,5,DE VALPARAISO,PETORCA,321118,702859,360198,6437725,3143
5100004,EL RANCHO HACIENDA,5,DE VALPARAISO,PETORCA,321332,703616,348808,6433379,2000
5100005,EL TRAPICHE,5,DE VALPARAISO,PETORCA,321345,704415,336274,6432849,1180
5100006,EL SOBRANTE HACIENDA,5,DE VALPARAISO,PETORCA,321346,704741,330879,6432712,810
5100007,CHINCOLCO,5,DE VALPARAISO,PETORCA,321254,705022,326640,6434195,650
5101005,PEDERNAL HACIENDA,5,DE VALPARAISO,PETORCA,320534,704756,330256,6447868,1100
5101006,CHALACO,5,DE VALPARAISO,PETORCA,321044,704715,331485,6438332,880
5110002,RIO PETORCA EN PE—ON O HIERRO VIEJO,5,DE VALPARAISO,PETORCA,321643,705920,312690,6426939,450
5110003,HIERRO VIEJO,5,DE VALPARAISO,PETORCA,321653,705837,313833,6426657,440
5111001,PALQUICO,5,DE VALPARAISO,PETORCA,321510,710819,298531,6429544,450
5111002,FRUTILLAR ALTO,5,DE VALPARAISO,PETORCA,320858,705953,311571,6441237,780
5111004,EL SALVADOR,5,DE VALPARAISO,PETORCA,321823,710438,304423,6423722,340
5120003,ARTIFICIO,5,DE VALPARAISO,CABILDO,322355,710544,302905,6413448,250
5120004,LAS COLMENAS,5,DE VALPARAISO,LA LIGUA,321837,711531,287352,6422921,80
5120005,SANTA MARTA,5,DE VALPARAISO,LA LIGUA,321905,711535,287264,6422011,100
5120006,LONGOTOMA,5,DE VALPARAISO,LA LIGUA,322335,712218,276914,6413513,20
5200001,RIO ALICAHUE EN COLLIGUAY,5,DE VALPARAISO,CABILDO,321951,704416,336451,6421572,780
5200005,LA CHUPALLA,5,DE VALPARAISO,CABILDO,321802,703829,345454,6425012,1300
5200006,ALICAHUE,5,DE VALPARAISO,CABILDO,322027,704506,335143,6420422,750
5200007,LA MOSTAZA,5,DE VALPARAISO,CABILDO,322615,704054,341911,6409814,1200
5210002,LA VI—A,5,DE VALPARAISO,CABILDO,322556,705443,320246,6410050,370
5211003,MINA CERRO NEGRO,5,DE VALPARAISO,CABILDO,323535,705220,324304,6392281,650
5211004,LAS PUERTAS,5,DE VALPARAISO,CABILDO,322913,705557,318419,6403948,350
5220006,CHACRILLA,5,DE VALPARAISO,CABILDO,322538,710338,306249,6410346,290
5220007,LAS PATAGUAS,5,DE VALPARAISO,LA LIGUA,323215,710807,299478,6397989,350
5221005,VALLE HERMOSO,5,DE VALPARAISO,LA LIGUA,322637,711157,293271,6408274,80
5221006,LOS CARDOS,5,DE VALPARAISO,LA LIGUA,322643,711335,290696,6407970,60
5310001,LAGUNA DE ZAPALLAR,5,DE VALPARAISO,ZAPALLAR,323726,712427,274127,6387860,50
5320001,ESTERO QUINTERO EN VALLE ALEGRE,5,DE VALPARAISO,PUCHUNCAVI,324804,712510,273445,6368169,40
5401003,RIO JUNCAL EN JUNCAL,5,DE VALPARAISO,LOS ANDES,325213,700850,392675,6362512,2200
5403002,RIO ACONCAGUA EN RIO BLANCO,5,DE VALPARAISO,LOS ANDES,325437,701826,377747,6357917,1420
5403006,RIECILLOS,5,DE VALPARAISO,LOS ANDES,325521,702126,373110,6356480,1290
5403007,Estero Riecillo,5,DE VALPARAISO,LOS ANDES,325547,702125,373134,6355687,1290
5404001,CANAL COLORADO EN BOCATOMA,5,DE VALPARAISO,LOS ANDES,325018,702119,373148,6365795,1391
5410002,RIO ACONCAGUA EN CHACABUQUITO,5,DE VALPARAISO,LOS ANDES,325102,703034,358751,6364286,950
5410005,RIO ACONCAGUA EN SAN FELIPE,5,DE VALPARAISO,SAN FELIPE,324527,704411,337335,6374251,650
5410006,VILCUYA,5,DE VALPARAISO,LOS ANDES,325137,702818,362293,6363236,1100
5410007,LOS ANDES,5,DE VALPARAISO,LOS ANDES,324841,703831,346279,6368435,820
5410008,SAN FELIPE,5,DE VALPARAISO,SAN FELIPE,324519,704225,340094,6374545,640
5411001,ESTERO POCURO EN EL SIFON,5,DE VALPARAISO,CALLE LARGA,325514,703236,355681,6356459,1000
5414001,RIO PUTAENDO EN RESGUARDO LOS PATOS,5,DE VALPARAISO,PUTAENDO,323006,703452,351471,6402864,1218
5414004,RESGUARDO LOS PATOS,5,DE VALPARAISO,PUTAENDO,323005,703454,351410,6402873,1220
5414005,EL TARTARO,5,DE VALPARAISO,PUTAENDO,323406,704156,340523,6395278,950
5415004,JAHUEL,5,DE VALPARAISO,SANTA MARIA,324114,703547,350331,6382255,1020
5421005,CATEMU,5,DE VALPARAISO,CATEMU,324529,705633,318021,6373877,440
5422002,LAS CHILCAS,5,DE VALPARAISO,LLAY-LLAY,325158,705054,327069,6362036,850
5423003,RIO ACONCAGUA EN ROMERAL,5,DE VALPARAISO,HIJUELAS,325024,710132,310429,6364620,365
5423013,ESTERO RABUCO,5,DE VALPARAISO,HIJUELAS,325113,710714,301556,6362964,300
5424005,EL COBRE,5,DE VALPARAISO,NOGALES,323911,711147,293993,6384988,280
5425003,LO ROJAS,5,DE VALPARAISO,LA CRUZ,324849,711502,289306,6367129,190
5426004,QUILLOTA,5,DE VALPARAISO,QUILLOTA,325346,711223,293618,6358074,130
5427006,LLIU-LLIU EMBALSE,5,DE VALPARAISO,LIMACHE,330554,711252,293336,6335621,260
5427007,LOS AROMOS,5,DE VALPARAISO,LIMACHE,325728,712042,280800,6350896,100
5427008,QUEBRADA ALVARADO,5,DE VALPARAISO,LIMACHE,330302,710653,302557,6341112,290
5500001,LAS PIEDRAS,5,DE VALPARAISO,QUILPUE,330920,711843,284375,6329079,225
5500003,LAS SALINAS,5,DE VALPARAISO,VIGNA DEL MAR,330009,713248,262063,6345560,20
5510001,RODELILLO,5,DE VALPARAISO,VIGNA DEL MAR,330302,713503,258696,6340127,110
5510002,LAGO PE—UELAS,5,DE VALPARAISO,VALPARAISO,330842,713322,261586,6329722,360
5510005,CERRO COLORADO ARMADA DE CHILE,5,DE VALPARAISO,VALPARAISO,330457,713702,255716,6336526,510
5510007,VALPARA?ÏSO,5,DE VALPARAISO,VALPARAISO,330229,713616,256770,6341114,44
5520001,CASABLANCA,5,DE VALPARAISO,VIGNA DEL MAR,331923,712438,275618,6310298,290
5520002,TAPIHUE,5,DE VALPARAISO,CASABLANCA,331727,711722,286808,6314132,310
5530002,SAN ANTONIO (PTA. PANUL),5,DE VALPARAISO,SANTIAGO,333429,713730,256347,6281911,80
5530003,LAGUNILLAS,5,DE VALPARAISO,SAN ANTONIO,332650,712717,271822,6296425,200
5530005,ALGARROBO,5,DE VALPARAISO,SANTIAGO,332621,713726,256066,6296960,130
5610000,POIKE,5,DE VALPARAISO,ISLA DE PASCUA,270619,1091518,247617,6998547,32
5610001,RAPA NUI (COLEGIO HONA A TE MANA),5,DE VALPARAISO,ISLA DE PASCUA,270830,1092517,236443,6999117,67
5701002,RIO MAIPO EN LAS MELOSAS,13,METROPOLITANA,SAN JOSE DE MAIPO,335107,701154,389152,6253617,1527
5701005,LAS MELOSAS,13,METROPOLITANA,SAN JOSE DE MAIPO,335358,701153,389224,6248289,1527
5701008,QUELTEHUES,13,METROPOLITANA,SAN JOSE DE MAIPO,334859,701302,387342,6257478,1450
5701009,RIO MAIPO EN QUELTEHUES,13,METROPOLITANA,SAN JOSE DE MAIPO,334901,701325,386757,6257467,1317
5702001,RIO VOLCAN EN QUELTEHUES,13,METROPOLITANA,SAN JOSE DE MAIPO,334834,701237,387971,6258289,1365
5702011,GLACIAR SAN FRANCISCO EN AGUAS PANIMAVIDA,13,METROPOLITANA,SAN JOSE DE MAIPO,334815,700415,400885,6259037,2238
5703008,EL YESO EMBALSE,13,METROPOLITANA,SAN JOSE DE MAIPO,334033,700519,399081,6273246,2475
5704002,RIO MAIPO EN SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334406,701804,379469,6266471,1092
5704004,SAN GABRIEL,13,METROPOLITANA,SAN JOSE DE MAIPO,334657,701422,385249,6261273,1266
5704005,SAN ALFONSO,13,METROPOLITANA,SAN JOSE DE MAIPO,334224,702003,376360,6269510,1040
5704006,SAN JOSE DE MAIPO RETEN,13,METROPOLITANA,SAN JOSE DE MAIPO,333811,702125,374166,6277328,943
5705001,RIO COLORADO ANTES JUNTA RIO OLIVARES,13,METROPOLITANA,SAN JOSE DE MAIPO,332942,700814,394359,6293256,1550
5705006,METEOROLOGICA RIO COLORADO,13,METROPOLITANA,SAN JOSE DE MAIPO,332941,700816,394307,6293286,1540
5706001,RIO OLIVARES ANTES JUNTA RIO COLORADO,13,METROPOLITANA,SAN JOSE DE MAIPO,332935,700815,394336,6293456,1580
5706003,VALLE RIO OLIVARES,13,METROPOLITANA,SAN JOSE DE MAIPO,331128,700651,396152,6326987,2786
5707003,MAITENES,13,METROPOLITANA,SAN JOSE DE MAIPO,333152,701543,382834,6289120,1143
5710001,RIO MAIPO EN EL MANZANO,13,METROPOLITANA,SAN JOSE DE MAIPO,333551,702246,372019,6281632,850
5710007,LA OBRA RECINTO EMOS,13,METROPOLITANA,SAN JOSE DE MAIPO,333529,702907,362190,6282161,796
5711003,PIRQUE,13,METROPOLITANA,PIRQUE,334026,703512,352897,6272884,659
5713018,CODEGUA,13,METROPOLITANA,CODEGUA,340333,703740,349766,6230083,612
5716001,RIO ANGOSTURA EN VALDIVIA DE PAINE,13,METROPOLITANA,BUIN,334840,705301,325664,6257179,342
5716004,ANGOSTURA EN VALDIVIA DE PAINE,13,METROPOLITANA,BUIN,334816,705242,326123,6257882,350
5716005,LAGUNA ACULEO,13,METROPOLITANA,PAINE,335309,705239,326369,6248925,370
5716011,LAGUNA ACULEO LOS CASTA—OS,13,METROPOLITANA,BUIN,335135,705425,323587,6251765,354
5717008,EL VERGEL,13,METROPOLITANA,TALAGANTE,334145,705525,321707,6269904,340
5720001,RIO MOLINA ANTES JUNTA SAN FRANCISCO,13,METROPOLITANA,LO BARNECHEA,332225,702347,370093,6306418,1158
5720003,LA ERMITA CENTRAL EN BOCATOMA,13,METROPOLITANA,LO BARNECHEA,332029,702149,373099,6309978,1350
5721001,ESTERO YERBA LOCA ANTES JUNTA SAN FRANCISCO,13,METROPOLITANA,LO BARNECHEA,332040,702150,373072,6309689,1350
5721016,RIO SAN FRANCISCO ANTES JUNTA ESTERO YERBA LOCA,13,METROPOLITANA,LO BARNECHEA,331831,702126,373641,6313676,1535
5721017,ESTERO YERBA LOCA EN PIEDRA CARVAJAL,13,METROPOLITANA,LO BARNECHEA,331318,701627,381277,6323409,3253
5722001,ESTERO ARRAYAN EN LA MONTOSA,13,METROPOLITANA,LO BARNECHEA,331944,702734,364170,6311297,880
5722002,RIO MAPOCHO EN LOS ALMENDROS,13,METROPOLITANA,LO BARNECHEA,332214,702704,365020,6306678,966
5722007,RIO MAPOCHO EN LOS ALMENDROS GPRS,13,METROPOLITANA,LO BARNECHEA,332214,702703,365020,6306679,966
5722008,PARQUE EL ARRAYAN,13,METROPOLITANA,LO BARNECHEA,332018,702809,363276,6310240,970
5723001,LA DEHESA,13,METROPOLITANA,VITACURA,331945,703143,357723,6311121,920
5730008,QUEBRADA RAMON EN RECINTO EMOS,13,METROPOLITANA,LA REINA,332559,703051,359226,6299663,845
5730012,CERRO CALAN,13,METROPOLITANA,LAS CONDES,332342,703212,357078,6303869,848
5730013,ANTUPIREN,13,METROPOLITANA,PEGNALOLEN,332948,703059,359149,6292612,904
5730014,QUEBRADA RAMON,13,METROPOLITANA,LAS CONDES,332558,703204,357349,6299624,730
5730015,CAMPUS SAN JOAQUIN U.C.,13,METROPOLITANA,MACUL,332951,703651,350048,6292334,570
5730016,TERRAZA OFICINAS CENTRALES DGA,13,METROPOLITANA,SANTIAGO,332655,703839,347173,6297768,560
5730039,QUEBRADA DE MACUL,13,METROPOLITANA,PEGNALOLEN,333008,703052,359320,6292012,950
5730061,QUEBRADA DE RAMON 1,13,METROPOLITANA,LAS CONDES,332618,702948,360876,6299116,1110
5730062,QUEBRADA DE RAMON 2,13,METROPOLITANA,LAS CONDES,332607,703016,360148,6299444,973
5732001,HUECHUN EMBALSE,13,METROPOLITANA,SANTIAGO,330508,704806,331837,6337777,556
5732002,HUECHUN ANDINA,13,METROPOLITANA,SANTIAGO,330421,704603,335008,6339281,590
5733006,RINCON DE LOS VALLES,13,METROPOLITANA,TIL-TIL,325651,704512,336111,6353157,955
5733007,CALEU,13,METROPOLITANA,TIL-TIL,330020,705937,313765,6346338,1120
5733008,RUNGUE EMBALSE,13,METROPOLITANA,TIL-TIL,330112,705429,321794,6344885,700
5733009,TIL-TIL,13,METROPOLITANA,TIL-TIL,330513,705540,320070,6337365,580
5733010,FUNDO LAS BATEAS,13,METROPOLITANA,LAMPA,325651,704824,331120,6353082,810
5733018,Cuesta La Dormida (Ex TIL TIL),13,METROPOLITANA,TIL-TIL,330433,705639,318525,6338625,682
5737002,RIO MAPOCHO RINCONADA DE MAIPU,13,METROPOLITANA,MAIPU,332960,704908,331049,6291803,440
5737006,PE—AFLOR,13,METROPOLITANA,PEGNAFLOR,333635,705360,323720,6279440,370
5737007,TALAGANTE,13,METROPOLITANA,TALAGANTE,334001,705600,320746,6273037,325
5737008,FUNDO MARRUECOS,13,METROPOLITANA,PEGNAFLOR,333319,704921,330811,6285653,430
5740004,CARMEN DE LAS ROSAS,13,METROPOLITANA,MELIPILLA,334536,710927,300173,6262366,165
5740005,MELIPILLA,13,METROPOLITANA,MELIPILLA,334049,711160,296069,6271128,168
5741002,COLLIGUAY,5,DE VALPARAISO,QUILPUE,331007,710847,299845,6327982,490
5744002,LOS PANGUILES,13,METROPOLITANA,CURACAVI,332620,710131,311733,6298233,190
5744003,IBACACHE ALTO,13,METROPOLITANA,MARIA PINTO,332850,711653,288017,6293109,169
5745001,MALLARAUCO,13,METROPOLITANA,PEGNAFLOR,333418,710606,304935,6283364,176
5746001,ESTERO PUANGUE EN RUTA 78,13,METROPOLITANA,MELIPILLA,333941,712013,283301,6272931,93
5747001,LOS GUINDOS,13,METROPOLITANA,MELIPILLA,335327,711401,293453,6247706,125
5748001,RIO MAIPO EN CABIMBAO,5,DE VALPARAISO,SAN PEDRO,334603,713150,265651,6260738,35
